Index,PedestrianSpeed,FinalHostSpeed,PedestrianEgoDistanceStartWalk,Min distance,Velocity at min distance
991,1.044732,76.757299,48.706003,0.270759,-2.374872
992,0.918747,25.515157,49.682264,0.270759,-2.374872
993,0.894426,75.016675,7.725960,0.270759,-2.374872
994,0.822388,19.080164,49.548784,0.270759,-2.374872
995,1.045004,76.757299,48.706003,0.271155,-2.374832
996,0.551775,19.080164,49.520474,0.349462,-5.960930
997,0.549380,19.266617,47.002825,0.343303,-4.404085
998,0.532862,38.714440,45.358178,0.349462,-5.960930
999,0.532862,25.559299,8.979782,0.349462,-5.960930
1000,0.814375,25.521336,47.882324,0.260304,-3.660963
1001,0.821739,33.783824,48.706003,0.272687,-5.960930
1002,0.555306,25.559299,8.020245,0.104902,-2.775732
1003,0.815778,25.514683,7.726625,0.275257,-5.960930
1004,1.045004,75.016675,7.725960,0.179118,-2.768075
1005,0.539994,25.557469,7.744191,0.211426,-2.771265
1006,0.810100,25.629117,8.159092,0.292088,-5.960930
1007,0.815778,25.559299,7.800799,0.212202,-2.724081
1008,1.070471,25.559299,15.803011,0.316992,-3.983007
1009,0.533346,19.080164,49.520474,0.320089,-5.960930
1010,0.795226,21.643378,43.057655,0.272843,-2.514012
1011,1.044732,76.757299,48.706003,0.270759,-2.374872
1012,0.918747,25.515157,49.682264,0.270759,-2.374872
1013,0.894426,75.016675,7.725960,0.270759,-2.374872
1014,0.822388,19.080164,49.548784,0.270759,-2.374872
1015,0.551775,19.080164,49.520474,0.349462,-5.960930
1016,0.549380,19.266617,47.002825,0.343303,-4.404085
1017,0.532862,38.714440,45.358178,0.349462,-5.960930
1018,0.532862,25.559299,8.979782,0.349462,-5.960930
1019,1.045004,76.757299,48.706003,0.271155,-2.374832
1020,0.814375,25.521336,47.882324,0.260304,-3.660963
1021,0.821739,33.783824,48.706003,0.272687,-5.960930
1022,0.555306,25.559299,8.020245,0.104902,-2.775732
1023,0.815778,25.514683,7.726625,0.275257,-5.960930
1024,1.045004,75.016675,7.725960,0.179118,-2.768075
1025,0.539994,25.557469,7.744191,0.211426,-2.771265
1026,0.810100,25.629117,8.159092,0.292088,-5.960930
1027,0.815778,25.559299,7.800799,0.212202,-2.724081
1028,0.540701,25.557469,7.744191,0.313587,-5.960930
1029,0.795226,21.643378,43.057655,0.272843,-2.514012
1030,1.044732,76.757299,48.706003,0.270759,-2.374872
1031,0.918747,25.515157,49.682264,0.270759,-2.374872
1032,0.894426,75.016675,7.725960,0.270759,-2.374872
1033,0.822388,19.080164,49.548784,0.270759,-2.374872
1034,1.070471,25.559299,15.803011,0.316992,-3.983007
1035,0.533346,19.080164,49.520474,0.320089,-5.960930
1036,1.045004,76.757299,48.706003,0.271155,-2.374832
1037,0.551775,19.080164,49.520474,0.349462,-5.960930
1038,0.549380,19.266617,47.002825,0.343303,-4.404085
1039,0.532862,38.714440,45.358178,0.349462,-5.960930
